"customerID","gender","SeniorCitizen","Partner","Dependents","tenure","PhoneService","MultipleLines","InternetService","OnlineSecurity","OnlineBackup","DeviceProtection","TechSupport","StreamingTV","StreamingMovies","Contract","PaperlessBilling","PaymentMethod","MonthlyCharges","TotalCharges","numAdminTickets","numTechTickets","Churn","Churn_Prob","Churn_Risk_Group"
"4250-FDVOU","Female",0,"No","No",6,"Yes","No","DSL","Yes","Yes","No","No","No","No","Month-to-month","No","Electronic check",56.25,389.1,0,0,"Yes",0.463024979464679,"Moderate Risk"
"7284-ZZLOH","Male",0,"Yes","No",45,"Yes","No","DSL","Yes","No","Yes","No","No","No","Two year","No","Credit card (automatic)",53.3,2296.25,0,0,"No",0.0144593206447431,"Low Risk"
"5277-ZLOOR","Female",1,"No","No",2,"Yes","Yes","Fiber optic","No","No","No","No","Yes","No","Month-to-month","Yes","Electronic check",85.55,187.45,0,0,"Yes",0.734071047846484,"High Risk"
"2141-RRYGO","Female",0,"No","No",4,"Yes","No","DSL","No","Yes","No","No","Yes","Yes","Month-to-month","Yes","Bank transfer (automatic)",68.65,261.25,4,1,"Yes",0.547485577625657,"High Risk"
"1777-JYQPJ","Male",0,"No","No",2,"No","No phone service","DSL","No","No","No","No","No","No","Month-to-month","No","Mailed check",24.3,38.45,0,0,"No",0.225299107829359,"Low Risk"
"6376-GAHQE","Male",0,"No","No",4,"Yes","No","Fiber optic","No","No","No","No","Yes","No","Month-to-month","No","Electronic check",77.85,299.2,0,0,"Yes",0.581785148554742,"High Risk"
"3401-URHDA","Male",0,"No","No",51,"Yes","Yes","DSL","Yes","No","No","Yes","No","No","One year","No","Credit card (automatic)",59.9,3043.6,0,0,"No",0.035349435679769,"Low Risk"
"1599-EAHXY","Male",0,"Yes","Yes",60,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Credit card (automatic)",23.95,1506.4,0,0,"No",0.00738809334295237,"Low Risk"
"8631-XVRZL","Male",0,"No","No",9,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","Yes","Mailed check",20.15,163.7,0,0,"No",0.106732852222234,"Low Risk"
"5052-PNLOS","Male",0,"No","No",3,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","Month-to-month","Yes","Bank transfer (automatic)",105.35,323.25,0,1,"Yes",0.715547828293059,"High Risk"
"3853-LYGAM","Male",0,"No","No",17,"Yes","Yes","Fiber optic","No","No","Yes","Yes","No","Yes","Month-to-month","Yes","Bank transfer (automatic)",95.65,1640,0,0,"No",0.573358481102959,"High Risk"
"6979-ZNSFF","Female",0,"No","No",8,"Yes","Yes","Fiber optic","No","No","No","No","Yes","No","Month-to-month","Yes","Electronic check",87.05,762.1,1,0,"Yes",0.700721828486896,"High Risk"
"5751-USDBL","Male",0,"Yes","Yes",46,"Yes","No","DSL","Yes","No","Yes","Yes","Yes","Yes","Two year","No","Mailed check",81,3846.35,0,0,"No",0.0270896749814809,"Low Risk"
"5680-LQOGP","Female",0,"No","No",68,"Yes","No","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)",82.45,5646.6,0,0,"No",0.025202164394333,"Low Risk"
"2386-LAHRK","Male",0,"No","No",1,"Yes","No","DSL","No","No","No","No","Yes","No","Month-to-month","Yes","Mailed check",53.5,53.5,0,0,"Yes",0.452998289947787,"Moderate Risk"
"8189-DUKMV","Female",0,"Yes","No",4,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Bank transfer (automatic)",20.5,79.05,0,0,"No",0.110518642838782,"Low Risk"
"6032-IGALN","Female",0,"No","No",1,"No","No phone service","DSL","No","No","No","No","No","No","Month-to-month","Yes","Mailed check",25.1,25.1,0,0,"Yes",0.330843330230651,"Moderate Risk"
"9931-DCEZH","Male",0,"No","Yes",28,"Yes","No","DSL","No","Yes","No","Yes","No","No","One year","Yes","Credit card (automatic)",54.4,1516.6,0,0,"No",0.116885484175713,"Low Risk"
"1898-JSNDC","Female",0,"No","No",39,"Yes","No","DSL","No","Yes","No","No","Yes","No","One year","Yes","Credit card (automatic)",58.6,2224.5,0,1,"No",0.0836473963433056,"Low Risk"
"0315-LVCRK","Male",0,"No","No",11,"Yes","No","Fiber optic","No","No","Yes","No","No","Yes","Month-to-month","No","Electronic check",84.8,888.75,0,0,"No",0.551975559517816,"High Risk"
"3911-RSNHI","Female",0,"Yes","No",71,"No","No phone service","DSL","No","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)",61.4,4310.35,0,0,"No",0.0101836842587043,"Low Risk"
"2410-CIYFZ","Male",0,"No","Yes",2,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",20.4,42.9,0,0,"No",0.213564655301291,"Low Risk"
"4248-HCETZ","Male",1,"Yes","No",30,"Yes","No","Fiber optic","No","Yes","Yes","No","No","No","Month-to-month","Yes","Mailed check",79.65,2365.15,0,3,"Yes",0.315363101715548,"Moderate Risk"
"5505-OVWQW","Female",0,"No","No",17,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Mailed check",20.15,353.65,0,0,"No",0.0473837906655564,"Low Risk"
"7271-AJDTL","Female",0,"Yes","No",55,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","No","Month-to-month","Yes","Credit card (automatic)",94.45,5073.1,0,3,"No",0.269671096200882,"Moderate Risk"
"1867-TJHTS","Female",0,"No","No",58,"Yes","Yes","Fiber optic","Yes","No","No","No","No","No","Month-to-month","Yes","Bank transfer (automatic)",79.8,4526.85,0,0,"No",0.170228949772022,"Low Risk"
"0516-WJVXC","Female",0,"No","No",5,"Yes","No","DSL","Yes","No","No","Yes","No","No","Month-to-month","No","Electronic check",54.2,308.25,0,0,"Yes",0.462869616115215,"Moderate Risk"
"9174-FKWZE","Female",1,"No","No",1,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","Yes","Electronic check",19.45,19.45,0,0,"Yes",0.461343386151124,"Moderate Risk"
"6860-YRJZP","Male",1,"No","No",9,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",74.05,678.45,0,0,"No",0.631037481493729,"High Risk"
"4429-WYGFR","Male",0,"No","No",26,"Yes","No","DSL","No","No","No","Yes","No","No","Month-to-month","No","Bank transfer (automatic)",49.15,1237.3,0,1,"No",0.163163913275868,"Low Risk"
"2817-LVCPP","Female",0,"No","No",50,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Credit card (automatic)",19.4,1023.95,0,0,"No",0.0041842264754888,"Low Risk"
"5038-ETMLM","Female",0,"Yes","No",72,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Bank transfer (automatic)",113.65,8182.75,0,0,"No",0.0673241815198907,"Low Risk"
"5056-FIMPT","Female",0,"No","Yes",43,"Yes","No","Fiber optic","Yes","Yes","No","Yes","Yes","Yes","One year","Yes","Credit card (automatic)",106,4532.3,0,2,"No",0.242111741643538,"Low Risk"
"4521-WFJAI","Male",0,"No","No",56,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","Bank transfer (automatic)",25.95,1444.05,0,0,"No",0.00589937660227885,"Low Risk"
"6569-KTMDU","Female",0,"No","No",1,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",19.1,19.1,0,0,"No",0.218403026783836,"Low Risk"
"8809-RIHDD","Male",0,"Yes","Yes",72,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","Two year","Yes","Electronic check",103.4,7372.65,0,7,"Yes",0.0685097052695673,"Low Risk"
"8809-XKHMD","Male",0,"Yes","No",72,"Yes","Yes","Fiber optic","Yes","Yes","No","Yes","No","Yes","Two year","Yes","Bank transfer (automatic)",100.55,7325.1,1,0,"No",0.0431018076734745,"Low Risk"
"0396-YCHWO","Male",0,"Yes","No",36,"Yes","Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",95.4,3474.2,0,0,"No",0.528712906581639,"High Risk"
"0867-LDTTC","Male",0,"No","No",5,"Yes","No","DSL","No","No","Yes","Yes","Yes","Yes","Month-to-month","No","Bank transfer (automatic)",75.15,392.65,0,0,"No",0.455882157662122,"Moderate Risk"
"4822-NGOCH","Female",0,"No","No",13,"Yes","Yes","Fiber optic","No","Yes","Yes","No","No","No","Month-to-month","Yes","Electronic check",84.45,1058.6,0,1,"Yes",0.644332721462362,"High Risk"
"9391-DXGGG","Female",1,"No","No",44,"Yes","No","Fiber optic","No","Yes","Yes","No","No","Yes","One year","No","Credit card (automatic)",89.15,3990.75,0,0,"No",0.107897053366914,"Low Risk"
"9844-FELAJ","Female",1,"Yes","Yes",70,"Yes","Yes","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","One year","Yes","Electronic check",107.9,7475.85,0,0,"No",0.191089872232653,"Low Risk"
"2122-SZZZD","Male",0,"No","No",44,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Credit card (automatic)",19.5,835.5,1,0,"No",0.0143277784944221,"Low Risk"
"5307-DZCVC","Female",1,"Yes","No",32,"Yes","Yes","Fiber optic","No","No","No","No","Yes","No","Month-to-month","Yes","Credit card (automatic)",85.95,2628.6,0,0,"Yes",0.381962510042824,"Moderate Risk"
"3148-AOIQT","Female",0,"Yes","No",69,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","Credit card (automatic)",24.95,1718.35,0,0,"No",0.0029324193354415,"Low Risk"
"8679-JOEVF","Female",1,"No","No",16,"Yes","No","DSL","No","No","No","Yes","Yes","No","Month-to-month","No","Electronic check",59.4,1023.9,0,0,"Yes",0.377471037725975,"Moderate Risk"
"8395-ETZKQ","Male",1,"Yes","Yes",68,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Bank transfer (automatic)",19.5,1193.55,0,0,"No",0.00393765776195993,"Low Risk"
"6692-YQHXC","Male",0,"No","No",16,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Credit card (automatic)",69.95,1205.5,0,0,"No",0.443597138402321,"Moderate Risk"
"3889-VWBID","Male",0,"Yes","Yes",68,"Yes","No","DSL","Yes","Yes","No","Yes","Yes","Yes","Two year","No","Bank transfer (automatic)",82.85,5776.45,0,0,"No",0.0167380067961878,"Low Risk"
"5222-JCXZT","Male",0,"No","No",4,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",19,78.9,5,0,"No",0.19224776015768,"Low Risk"
"9754-CLVZW","Female",0,"Yes","Yes",26,"No","No phone service","DSL","Yes","Yes","No","Yes","No","No","Month-to-month","No","Credit card (automatic)",38.85,1025.15,0,0,"No",0.132564963527176,"Low Risk"
"1432-FPAXX","Female",0,"No","No",29,"No","No phone service","DSL","No","Yes","No","No","No","No","Month-to-month","Yes","Electronic check",30.6,856.35,0,0,"Yes",0.204331337468006,"Low Risk"
"2739-CCZMB","Male",0,"No","Yes",5,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Credit card (automatic)",20.35,122,0,0,"No",0.225722703128478,"Low Risk"
"7080-TNUWP","Male",0,"Yes","No",70,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","No","One year","Yes","Bank transfer (automatic)",95,6602.9,0,0,"No",0.0877529369049225,"Low Risk"
"0496-AHOOK","Male",0,"Yes","No",24,"Yes","No","DSL","Yes","No","No","Yes","Yes","Yes","One year","No","Bank transfer (automatic)",74.4,1712.9,0,0,"No",0.137338948473697,"Low Risk"
"8336-TAVKX","Female",1,"Yes","No",72,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","No","Yes","Two year","No","Bank transfer (automatic)",78.45,5682.25,0,0,"No",0.0119903131760469,"Low Risk"
"2468-SJFLM","Male",0,"No","No",1,"Yes","No","Fiber optic","No","No","No","Yes","No","No","Month-to-month","Yes","Mailed check",74.3,74.3,0,0,"No",0.547162511780959,"High Risk"
"3181-VTHOE","Male",0,"Yes","No",70,"No","No phone service","DSL","No","Yes","Yes","Yes","No","Yes","One year","Yes","Bank transfer (automatic)",51.05,3635.15,0,0,"No",0.0189175318012339,"Low Risk"
"7168-HDQHG","Female",0,"Yes","Yes",36,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Bank transfer (automatic)",19.2,702.9,0,0,"No",0.0520299216115569,"Low Risk"
"4803-AXVYP","Female",1,"No","No",38,"Yes","Yes","Fiber optic","No","No","No","Yes","Yes","Yes","Month-to-month","Yes","Electronic check",99.55,3734.25,0,2,"Yes",0.53602082958172,"High Risk"
"3884-HCSWG","Female",0,"No","No",17,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",70,1144.5,2,0,"Yes",0.531433153428395,"High Risk"
"4567-AKPIA","Female",0,"Yes","Yes",41,"Yes","Yes","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","One year","Yes","Bank transfer (automatic)",109.1,4454.25,0,0,"No",0.270953569303689,"Moderate Risk"
"5077-DXTCG","Female",0,"No","No",1,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",45.3,45.3,0,0,"Yes",0.577997949985103,"High Risk"
"1142-WACZW","Male",0,"No","No",2,"No","No phone service","DSL","No","No","No","Yes","No","No","Month-to-month","No","Bank transfer (automatic)",29.85,75.6,0,0,"Yes",0.289124226228427,"Moderate Risk"
"7901-HXJVA","Male",0,"No","No",14,"Yes","No","Fiber optic","No","No","Yes","No","No","No","Month-to-month","No","Electronic check",76.45,1117.55,0,0,"No",0.486849184458265,"Moderate Risk"
"5649-ANRML","Male",1,"No","No",2,"Yes","No","Fiber optic","No","Yes","Yes","Yes","No","Yes","Month-to-month","Yes","Credit card (automatic)",95.1,180.25,0,0,"Yes",0.680772665640884,"High Risk"
"4892-VLANZ","Male",0,"No","No",1,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",19.8,19.8,0,0,"Yes",0.220581049824458,"Low Risk"
"5924-IFQTT","Male",0,"Yes","Yes",13,"Yes","Yes","DSL","No","Yes","Yes","Yes","Yes","No","Month-to-month","Yes","Electronic check",72.8,930.05,0,0,"No",0.586686704915286,"High Risk"
"7968-QUXNS","Male",0,"No","No",6,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",18.95,110.15,0,0,"No",0.175876470609051,"Low Risk"
"2919-HBCJO","Female",0,"No","No",4,"Yes","No","Fiber optic","No","Yes","No","No","No","No","Month-to-month","Yes","Bank transfer (automatic)",76.65,333.6,0,0,"Yes",0.587494938764002,"High Risk"
"4236-XPXAV","Female",0,"Yes","Yes",5,"Yes","No","Fiber optic","No","Yes","No","Yes","Yes","Yes","Month-to-month","Yes","Mailed check",99.15,465.05,0,0,"Yes",0.624370843289352,"High Risk"
"8903-WMRNW","Female",0,"Yes","No",15,"Yes","No","Fiber optic","Yes","No","Yes","No","Yes","Yes","Month-to-month","No","Electronic check",101.75,1669.4,0,0,"No",0.621087202432843,"High Risk"
"2452-SNHFZ","Female",0,"No","No",47,"Yes","No","Fiber optic","Yes","No","No","No","No","No","Month-to-month","No","Credit card (automatic)",75.45,3545.1,0,0,"No",0.147637569225091,"Low Risk"
"3629-WEAAM","Female",0,"No","No",8,"Yes","No","DSL","No","No","Yes","Yes","No","Yes","Month-to-month","No","Mailed check",64.1,504.05,5,0,"No",0.321946892225508,"Moderate Risk"
"6029-CSMJE","Male",0,"No","No",17,"No","No phone service","DSL","No","No","No","No","No","No","Month-to-month","Yes","Mailed check",25.65,440.2,0,0,"No",0.18031014659166,"Low Risk"
"7993-NQLJE","Male",0,"Yes","Yes",15,"Yes","No","Fiber optic","Yes","No","No","No","No","No","Month-to-month","No","Mailed check",75.1,1151.55,4,0,"No",0.314790198438086,"Moderate Risk"
"9909-DFRJA","Female",0,"No","No",26,"Yes","No","Fiber optic","Yes","No","Yes","Yes","No","Yes","One year","Yes","Bank transfer (automatic)",95.85,2475.35,0,0,"No",0.289432739679715,"Moderate Risk"
"9099-FTUHS","Female",0,"No","No",23,"Yes","Yes","DSL","Yes","No","No","No","No","No","Month-to-month","No","Electronic check",54.4,1249.25,0,1,"No",0.281659385091256,"Moderate Risk"
"0581-BXBUB","Female",1,"No","No",4,"Yes","No","Fiber optic","No","Yes","No","No","No","No","Month-to-month","No","Electronic check",72.75,317.75,0,0,"No",0.560704453586255,"High Risk"
"4962-CHQPW","Male",0,"No","Yes",29,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Mailed check",19.85,535.05,0,0,"No",0.0251597418538379,"Low Risk"
"9467-ROOLM","Female",0,"No","No",25,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",19.05,461.3,0,0,"No",0.0720655507498125,"Low Risk"
"3030-YZADT","Male",0,"No","No",9,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","No","Mailed check",44.95,431,0,0,"Yes",0.237584159975062,"Low Risk"
"7410-KTVFV","Male",0,"Yes","No",18,"Yes","No","DSL","No","No","Yes","No","No","No","Month-to-month","Yes","Mailed check",49.55,878.35,0,0,"Yes",0.264255805185839,"Moderate Risk"
"5150-ITWWB","Male",1,"No","No",3,"Yes","Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",94.85,335.75,5,0,"No",0.762119379440483,"Very High Risk"
"2253-KPMNB","Female",0,"Yes","Yes",69,"No","No phone service","DSL","Yes","Yes","Yes","Yes","No","No","Two year","No","Bank transfer (automatic)",46.25,3121.4,0,0,"No",0.00398665074662305,"Low Risk"
"1345-ZUKID","Male",0,"No","No",14,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Mailed check",19.35,324.8,0,0,"No",0.0547851788135693,"Low Risk"
